l_0(t)	l_1(t)	l_2(t)	l_3(t)	l_4(t)	l_5(t)	l_6(t)	l_7(t)	l_8(t)	l_9(t)	l_10(t)	l_11(t)	l_12(t)	l_13(t)	l_14(t)	l_15(t)	l_16(t)	l_17(t)	l_18(t)	l_19(t)	l_20(t)	l_21(t)	l_22(t)	l_23(t)	l_24(t)	l_25(t)	t
0.7283643832672299	-2.2145220137720827	0.7878166337124688	1.7283432287190466	0.6879369338436296	-0.7002967354656977	-1.3855778333139097	-1.1732053063244061	-0.3948514127215166	0.4742808530720808	1.0648712647824474	1.210634351724857	0.9366295209086457	0.392597238567451	-0.22587927138932973	-0.7422811126313271	-1.0389631133837482	-1.071262010495059	-0.8613036713482084	-0.4792370956443428	-0.019458273848025454	0.4221700939710792	0.766190910824838	0.9606577420841931	0.9852948961009752	0.8497069847892519	1.0101010101010102
0.6583859756158111	-2.2677739160100163	1.3086437293104398	1.7541907086937958	0.13925015579376177	-1.276480202787387	-1.510714610651391	-0.7523030804704474	0.32925316425479345	1.1280423377118995	1.3456004437291174	0.999703593147147	0.3123708900591755	-0.4288835333243111	-0.9810377095377674	-1.205703767473951	-1.0814104836019145	-0.6817068743100856	-0.13588633607518918	0.41299308285499076	0.8426522902042193	1.073512426260793	1.0770077225449382	0.8722336151172243	0.5144670186254385	0.07955028268213515	1.1111111111111112
0.5951308202951306	-2.2903519447721696	1.8192750236570157	1.6187838734671542	-0.4937467600445199	-1.7049865298409916	-1.3365861118705835	-0.09504039473883408	1.0489123469871036	1.5006886038817533	1.179680639265482	0.3678857891116345	-0.5249002130694467	-1.1532433896955463	-1.3373132607373412	-1.0768489348854924	-0.5063457703431744	0.1750107254380231	0.7713731464197875	1.1395064393001735	1.2129890822516498	1.002917352363786	0.5813657198699906	0.0555883807794848	-0.45951154509729747	-0.8648900833746841	1.2121212121212122
0.537952973457367	-2.2876586042985	2.3075279009408396	1.3308693809009493	-1.1492307668776898	-1.9260381602997958	-0.8872836424345578	0.6688601925985178	1.5913354167483815	1.4825878980250746	0.6059820938275946	-0.4802901145708025	-1.2658116426592176	-1.4794693902786769	-1.1227979892983966	-0.39673636223184117	0.41418814821916394	1.0494386458308256	1.3431639497861552	1.2501141027683966	0.8334039534350788	0.22808593926181753	-0.4041733995271427	-0.9166418545680919	-1.2071456036223147	-1.2324066920543268	1.3131313131313131
0.4862685510189337	-2.2643414345427115	2.764551569362923	0.9045244176123463	-1.7696213852483489	-1.9069421169529144	-0.22358551207097488	1.399966739097305	1.8306994867805462	1.062965057563959	-0.2292690926055323	-1.2861296222737586	-1.6486620535325074	-1.2659408245948147	-0.39906558403499726	0.5605073523121445	1.2619478151787509	1.502227623069781	1.2570780426890436	0.6505813621232073	-0.10959329390372896	-0.8040490776205378	-1.2602043075928724	-1.3865950316278908	-1.180912565683496	-0.7162610198787931	1.4141414141414141
0.4395497662005072	-2.2243882107722635	3.184213136414877	0.35719355693382515	-2.304273486667608	-1.6403883498304417	0.5698071933221884	1.9709209547065307	1.7037735605340947	0.3189869471726734	-1.1206464273814989	-1.8119679924684882	-1.5305440774000019	-0.5572277933740788	0.5877900519114988	1.4189824441127858	1.6607319617587706	1.2961996141033796	0.5154882170405004	-0.3885631597752097	-1.1296655556970405	-1.509455555940908	-1.4561543975122833	-1.0214672822005069	-0.34694584664275463	0.3847028155272947	1.5151515151515151
0.3973195399169415	-2.1712108191420745	3.5625791743129005	-0.291832451465454	-2.7109927643904053	-1.1411990567306505	1.3965371075777586	2.2820082948063725	1.2127484767171695	-0.6088147118637925	-1.8546443941191564	-1.8972513483859608	-0.9142194546397782	0.4478181061527027	1.5057825742639532	1.8442592781516725	1.4164259241467438	0.4751302472615848	-0.584512840530299	-1.3895079306449962	-1.7051193896818386	-1.4807972537975536	-0.8315429090161657	0.023206069773561433	0.8360897145753835	1.4002570368868519	1.6161616161616161
0.359146628979888	-2.1077191054274236	3.89747929853381	-1.0225767250980635	-2.9566789118454957	-0.4422603379001342	2.159379769633612	2.2704850806353276	0.4182958453981638	-1.5473327170918307	-2.2535840317950027	-1.4884340409185455	0.06491906336518571	1.464482796699099	2.0455724237159525	1.6512296458833005	0.5726720800486209	-0.6738235816954044	-1.5939426407090518	-1.889408439475753	-1.521213201413457	-0.6729921584483314	0.34679030990307425	1.218669451464458	1.7054428430214617	1.704179184469885	1.7171717171717171
0.32464122236369636	-2.036385849372277	4.1881400670225615	-1.8152428178598161	-3.017338494503752	0.4098409561865568	2.7690469151720483	1.9142915915263155	-0.5738843998694421	-2.321851422629758	-2.2064025266560363	-0.6426704548412241	1.180247856347338	2.202663161026381	2.0078081979549047	0.8524608031100582	-0.6181595627888301	-1.737819559447108	-2.0931269060093776	-1.6285369640887042	-0.5949812595954449	0.5954116224658218	1.5348654487422138	1.948140508265968	1.7538501650774543	1.0571204785030397	1.8181818181818181
0.29345096056490294	-1.95930388821617	4.434879066404855	-2.6508443862979294	-2.87765785060677	1.3591135324131178	3.150823212481931	1.2311261107136882	-1.6299924949274676	-2.782867511227041	-1.6841122900051915	0.49007780128367573	2.1695675996321464	2.43869153492162	1.3513588784837571	-0.3550894780620564	-1.7845135981020628	-2.3240129870419333	-1.8423786444122665	-0.6416980658267333	0.7452568323286732	1.7937298990809163	2.1686338396118696	1.803407253916391	0.8765510045034861	-0.28239413166932636	1.9191919191919191
0.26525733740612606	-1.8782362981989331	4.638850412075035	-3.511645079594267	-2.5302842143174207	2.3441527030635245	3.249075449953673	0.2739870685536867	-2.605969879871995	-2.8261157825157026	-0.7405171696298254	1.699479490113865	2.791712461805605	2.064597311009414	0.1977321970972712	-1.6511976382966997	-2.550631157818598	-2.1847355955297134	-0.8583659503243464	0.7632626876423954	1.995420929006802	2.401066227080916	1.9063387674993504	0.7633491228053977	-0.5890358600281245	-1.6969300140442654	2.0202020202020203
0.2397724475406019	-1.7946604406826867	4.8018340756776725	-4.381447773917929	-1.974929034622054	3.3016806822338896	3.029812057262888	-0.8757176560612114	-3.364264701821544	-2.404609158288532	0.4993552682269029	2.7541453113303755	2.8736607115173842	1.1083998706064002	-1.2025284075767257	-2.6791767114133336	-2.642758967480355	-1.2894593601878204	0.5964828966197582	2.116793087194191	2.6630543373090334	2.1073215965143244	0.7641083232433266	-0.8025888663520302	-2.0202634677716103	-2.5035659081937394	2.121212121212121
0.2167360464437917	-1.7098065886121347	4.926062487691612	-5.245765499044001	-1.2173798245534857	4.169559514245124	2.4815504236215595	-2.116489652305381	-3.7881195495132527	-1.5326601499812351	1.8596178873586786	3.4407854870748196	2.341459129722156	-0.2743013572168196	-2.529062217490745	-3.1348021507889303	-1.9611265878176845	0.1689349029880285	2.0972350008536567	2.942883046385465	2.4383006690249207	0.9256610846498332	-0.8922266336273295	-2.2862538680654545	-2.7754359425258968	-2.258229065554269	2.2222222222222223
0.19591289286952385	-1.6246917681401927	5.01407876342049	-6.091900688087373	-0.2684846882324554	4.889249956447153	1.6147864702266574	-3.3356245881045097	-3.79251883351783	-0.282690455887018	3.138857325815114	3.5976117465085995	1.2321073335012716	-1.8321956886229518	-3.4614438530823746	-2.8376119413685537	-0.6046615783924842	1.8274727217116034	3.1810120724975204	2.9074746011539716	1.2966662089020171	-0.811238326378755	-2.4806571824762162	-3.0752068797542798	-2.4542470023671643	-0.9458397656602644	2.323232323232323
0.17709034663257756	-1.5401493782893867	5.068621684289082	-6.908954566643517	0.8568440127776809	5.407724790927622	0.46036820152308267	-4.417962660769061	-3.331395909797037	1.223824000612613	4.136783495144825	3.1381771996883128	-0.3131126719050559	-3.2653614694373547	-3.7450131229468853	-1.7716694150244612	1.1520793505615754	3.246685332824897	3.4758682445180886	1.919021053608946	-0.49041822798937984	-2.5586665582899477	-3.4051166881047004	-2.7791423192667644	-1.0563644302347464	1.0072436979937103	2.4242424242424243
0.16007619718694377	-1.4568550875296598	5.092533247534562	-7.687784453448083	2.1405743754818083	5.678868760884695	-0.9329377039474022	-5.253969935062646	-2.4010727142295885	2.8296425642545517	4.679061502511943	2.063692582734969	-2.0708438956927195	-4.278291790548488	-3.2412742221003543	-0.0907149143768069	2.9202039532660438	4.018891732874025	2.801270969802312	0.15848991206913654	-2.432197502913308	-3.7296306817261664	-3.2556788438132944	-1.3725229602878088	1.0098292733297582	2.8888755899946394	2.525252525252525
0.14469670082581132	-1.3753494492635197	5.08868518899515	-8.420923357064579	3.562426524671337	5.664412317619281	-2.501422434594221	-5.746770935080267	-1.040186008758742	4.3575790987112235	4.637908844262807	0.46352982687322797	-3.7687679592256003	-4.630035319202899	-1.9555868057250985	1.9101343509310191	4.28011932104849	3.8658187261439414	1.2183892219834176	-1.9633461141552364	-3.954742179082187	-3.8729876539787176	-1.9455887477216107	0.7866409911709904	3.060706851709973	3.9576948754927006	2.6262626262626263
0.13079480645972041	-1.2960576276463203	5.0599213970078605	-9.10247342416036	5.100657980400818	5.334454783175249	-4.1697232445283285	-5.817891562515818	0.6734496535848797	5.627228124157363	3.9468344304100214	-1.4950121643123766	-5.124269575251202	-4.174266982340578	-0.039446146840004026	3.8484080730865955	4.869356808981468	2.7055287899425458	-0.9778009795189893	-3.905854457084086	-4.557039193270517	-2.8099220450824363	0.25113046169995634	3.0599804665906456	4.360894842524233	3.7068367121371755	2.727272727272727
0.11822855185502666	-1.2193065802422447	5.009013580331918	-9.727982440469644	6.7327562341463585	4.667636098598916	-5.854227365250865	-5.411589917120708	2.628471268143676	6.471165587345107	2.6086758707612234	-3.585614115162206	-5.883336325338085	-2.8843909495108035	2.2311650116304746	5.322919724839687	4.4577591549503115	0.6769483431564192	-3.319284395667548	-5.1287943464579016	-3.9466926037325503	-0.6947170545374322	2.766688027123989	4.71673180291657	4.362148494083719	2.047766168766298	2.8282828282828283
0.10686961395551584	-1.1453400041091142	4.938627938204897	-10.294310633308594	8.43603678815217	3.6510163934894315	-7.466431606183627	-4.497749713878849	4.687460159185136	6.749449423844976	0.6967939724831016	-5.547843222125396	-5.855008009383976	-0.8613036398251426	4.4965677496549326	5.984777282462786	2.997182275242351	-1.8804659307697076	-5.263036890941107	-5.221898484526301	-2.1235229367905646	2.0121529608495567	4.888173510256502	5.148907583471603	2.8850013073283893	-0.6405109466583605	2.9292929292929295
0.09660199848346027	-1.0743313164675732	4.851300913739172	-10.799493412543894	10.188148456513183	2.279720238999613	-8.916132041250814	-3.073387171074446	6.695661819230551	6.36153456585782	-1.6501309510962079	-7.1151371223258115	-4.937718918351118	1.6761393010298278	6.3663762181347945	5.599384235202626	0.6383714972623347	-4.485983804943383	-6.304788186357616	-4.005672601057788	0.6061675692544952	4.648516032031275	5.945955524995185	4.053411206014584	0.19254552354979726	-3.607240936973875	3.0303030303030303
0.08732085543869235	-1.0063949096519997	4.749422399562653	-11.242604362165256	11.96749023594517	0.5563984546920739	-10.114349887965258	-1.162878970882335	8.4903271773911	5.255011318207706	-4.2388073334185155	-8.042994084264246	-3.1351209421626756	4.415852842684553	7.476780502258535	4.0904087267494145	-2.2864024524174527	-6.603532498051841	-6.085771313550379	-1.583375322277612	3.6855096571205257	6.505307773704875	5.4932685840743956	1.5337277850987983	-3.0612624728094278	-5.938729699680642	3.1313131313131315
0.07893140839990503	-0.9415958921241196	4.635225012759692	-11.623621711702972	13.753545747424281	-1.5094446422498358	-10.975927976944952	1.1829417339939212	9.910127706428796	3.430854783802042	-6.836343496326293	-8.134788511963938	-0.5602744772127215	6.988811773072228	7.544363673926685	1.5599929210365326	-5.3109550000295265	-7.738500518110836	-4.472663505624291	1.6648861187511033	6.419268245745398	6.995032198075651	3.433678682629262	-1.9030523979186915	-5.992206270423644	-6.818794381506272	3.2323232323232323
0.07134798669450479	-0.8799585025655591	4.510778269908136	-11.94330063692334	15.527142306030854	-3.9022161556880697	-11.421756750035907	3.8886498834486276	10.80417254866655	0.9451222530579617	-9.18818601706705	-7.263089272250938	2.57168193522043	9.012309782916637	6.409740610142508	-1.7168711601289068	-7.90484372798427	-7.528940475782046	-1.5969277925673184	5.143524779297383	8.11793820303726	5.796466414194439	0.0675061223023885	-5.451502923450812	-7.711940523713845	-5.768925673985639	3.3333333333333335
0.06449315055380866	-0.821473362104573	4.37798667682997	-12.203053029499051	17.270642241559003	-6.60105497294858	-11.380609447647545	6.856870337099173	11.040241337572155	-2.092753484788708	-11.037555148840108	-5.384918459205893	5.961218291241643	10.135230399588991	4.0659953635154045	-5.322363865022604	-9.554244293020206	-5.816589129289205	2.1525662334451354	8.14594463796784	8.244459825478419	2.9450825809475365	-3.9524002480094675	-8.189314285855529	-7.5622039472242	-2.804785146087654	3.4343434343434343
0.05829690031991588	-0.7661037102647531	4.238590905506823	-12.404835807579978	18.968074285412925	-9.58067642721921	-10.790583169047514	9.971511826653073	10.511935153302321	-5.524758381958112	-12.144992932640626	-2.549990269168462	9.250467876754968	10.080529453988907	0.6689479347361011	-8.74585280217631	-9.842308087067785	-2.686962780694163	6.1818329789010305	9.982804734954827	6.535179100712623	-1.1490678914938393	-7.745419796317467	-9.292748181851682	-5.300079528345389	1.5309071627311752	3.5353535353535355
0.05269596162889747	-0.7137907529732475	4.094171365894752	-12.551048389501137	20.60521275577426	-12.812215435712355	-9.600156054163676	13.10141391789348	9.144535065455347	-9.15173715158921	-12.30676447189046	1.098436439426365	12.055099166404526	8.680718840085596	-3.4715629850916923	-11.447328581834915	-8.517946481659035	1.5272015755409676	9.780183568519984	10.111576217547006	3.0725256213612173	-5.759488363827822	-10.382120976911363	-8.238001356596733	-1.190491958888101	6.267766929901626	3.6363636363636362
0.04763313927079546	-0.6644582356865508	3.9461535961079846	-12.644439601011541	22.169611989777806	-16.264047232279918	-7.768881257775364	16.104239738419793	6.899439280720235	-12.742953646287617	-11.371035162912186	5.329911889109589	13.999155781171474	5.903049477858139	-7.918164114922748	-12.92645983849759	-5.543984199944692	6.279508389114093	12.23083589276004	8.245524085323687	-1.7038431652151171	-9.966497937484698	-11.08111792098842	-4.944792844575705	4.015941839331617	10.216795046100508	3.7373737373737375
0.043056733128232105	-0.6180163411638163	3.7958149932507697	-12.688024015257923	23.650603049552586	-19.90256930934634	-5.267746022222658	18.830463193260613	3.7771234616618456	-16.047200589014057	-9.250966077752304	9.839704816951677	14.749965155812019	1.8621968929773782	-12.147252624767065	-12.789187333149462	-1.1185486308519117	10.875798144747746	12.927017248741938	4.424202908087981	-7.0498285035604145	-12.823201697236218	-9.384990627379903	0.1686367172685408	9.216314180869688	12.241964321715912	3.8383838383838382
0.03892001022935812	-0.5743649994453759	3.6442924913474917	-12.68500751984813	25.039259216611423	-23.692932198087238	-2.0792293719251944	21.127317956997686	-0.18136728791750922	-18.804875419030324	-5.934107834317407	14.267240311138004	14.050382773280813	-3.180560413426578	-15.600870396360886	-10.8043665701144	4.333019813316469	14.563625352580168	11.476562261982941	-0.966065891200282	-12.025419813354425	-13.534734799901948	-5.28114415214495	6.231769905018364	13.173413110545392	11.53414838484091	3.9393939393939394
0.035180727523893694	-0.5333966870036811	3.492590864348137	-12.638721754471256	26.328336223722307	-27.599710238077776	1.8029048836956285	22.842595458616834	-4.894332780482334	-20.760454796862586	-1.487714434857196	18.218764953716587	11.74598054985321	-8.831514983600425	-17.744078315342232	-6.944271900020057	10.194962674970803	16.633826184675044	7.780002049631365	-7.225589597395759	-15.642041381347681	-11.619582661803918	0.7560022494990015	12.062291374496523	14.77472998494472	7.827330454647086	4.040404040404041
0.031800700508985064	-0.4949987826701614	3.3415913928062486	-12.55256695553691	27.512192583914135	-31.587506527190037	6.37404169603402	23.82819936284397	-10.240633581556045	-21.674838540268613	3.9401701343047435	21.292768451630586	7.805259450699344	-14.590844816785694	-18.122447048188803	-1.4045935355255548	15.722645015337346	16.521461438042984	2.0709627180783947	-13.424607498096758	-17.02602733635271	-7.025126157001264	7.810998934529371	16.37623485755333	13.281124180086202	1.5093962507919496	4.141414141414141
0.028745413299805345	-0.45905553966658835	3.19206068405157	-12.429962672549246	28.58669478445149	-35.62148882141964	11.61933665851097	23.943383915048273	-16.062070918917314	-21.337088971352397	10.123788187387367	23.10662035666339	2.331521057965661	-19.88897105099721	-16.414441453998585	5.398325996612671	20.122298212426074	13.893724827383073	-5.087277819660098	-18.525619116843494	-15.573336219724755	-0.17712410551951763	14.655884839707976	18.03067928502905	8.515892144097768	-6.398787875674744	4.242424242424242
0.025983666163050756	-0.42544972576065937	3.0446594788246273	-12.27430577730491	29.54911153555866	-39.667855303364405	17.51448903421112	23.057622364191978	-22.16677039936038	-19.57515870669328	16.766658458638872	23.32289945480046	-4.4343737922002315	-24.130191736918512	-12.474050255931921	12.853073335213075	22.640631666200342	8.714075475124433	-12.84967530309935	-21.528655827003604	-11.072026707315572	8.046785988001927	19.94189144906794	16.25611472610128	0.9560175345653867	-14.396459672118148	4.343434343434343
0.02348725691404272	-0.3940639771133835	2.8999513135474237	-12.088935165552328	30.398000710910985	-43.69423089337965	24.026630601947492	21.05306908505966	-28.33339520901644	-16.265274168656546	23.51207773416789	21.67398918656523	-12.120538925130141	-26.740391985320546	-6.359916512233166	20.199539425295104	22.65509667195552	1.2746050118654288	-20.176950703518845	-21.6204589686021	-3.7736060705626606	16.41798383915758	22.424716559722793	10.83717273902842	-8.295092118046963	-20.763334208005933	4.444444444444445
0.021230692923953347	-0.36478190569338026	2.7584109376650465	-11.87710254655083	31.133092097336494	-47.66999617786818	31.115297465122417	17.826594704250926	-34.31600817571828	-11.339719471613567	29.9566121286508	17.98367039558402	-20.239511640915104	-27.215439617382682	1.6516397517190917	26.592259585039425	19.75561387759607	-7.807874999565669	-25.953316515303605	-18.308025209348536	5.598660812534721	23.519607835510357	21.188273931400026	2.2086787097608713	-17.653341491098523	-23.882087072215526	4.545454545454546
0.019190930796252764	-0.33748899511389957	2.6204324106662527	-11.641948724961475	31.75516858980539	-51.566552114425384	38.73345485855184	13.291387329277804	-39.84940242281571	-4.792842406740695	35.665970727325686	12.184647370527209	-28.211743452135757	-25.166913883677182	11.071049464499009	31.175484606515187	13.809445787011454	-17.632732310549443	-29.121485557902986	-11.518840613853289	15.908049219100008	27.949622718909296	15.831682178647776	-8.552669909802592	-25.29772759977091	-22.565783473623938	4.646464646464646
0.017347141054027505	-0.3120733153254847	2.486336824221685	-11.38648479835888	32.26594802741957	-55.35752448276331	46.82854813517355	7.3781248176096526	-44.654726212918035	3.314821782713813	40.192601896457255	4.331179258501671	-35.39584621179864	-20.362058628687006	21.217418168857186	33.16382132302873	5.0024732148536835	-27.09035212517852	-28.820073254212517	-1.6540048512455066	25.724229384270906	28.536808770462923	6.5892201825028245	-19.84450045328216	-29.474938599541396	-16.331114950399623	4.747474747474747
0.01568049543522324	-0.2884260827024396	2.3563796120099614	-11.11357771966031	32.66796746781879	-59.018912621010216	55.34355638297843	0.035732909747075325	-48.44523786508084	12.854344455111647	43.09433081215927	-5.393757953560339	-41.12398808405933	-12.755267239955899	31.256750672797665	31.921865511386837	-6.147759644268344	-34.964508146682235	-24.50812884698116	10.414186569430932	33.491781056786365	24.54008190139144	-5.6378518886625635	-29.749781694769503	-28.81682012681835	-5.5663104989625225	4.848484848484849
0.01417397462373035	-0.26644208863396146	2.2307574237905485	-10.825939704726025	32.964471340964856	-62.529187354383694	64.21802840385624	-8.768247947029359	-50.93204028918362	23.628089263918206	43.95336247051825	-16.677096636627507	-44.74061562643543	-2.5089559000005917	40.254175147562755	27.036341034902684	-18.80943679698461	-40.053177714167994	-16.06271062317493	23.40242769557706	37.72826956135557	15.803189500742072	-19.346715397086175	-36.31506440419246	-22.619527559480254	8.44102579794096	4.94949494949495
0.012812194452916655	-0.24602001671711676	2.109614551608137	-10.526120999529482	33.159304607468215	-65.8693432199365	73.38908399438614	-19.04765803081534	-51.829660760403655	35.371209451687655	42.39500385128164	-29.080157991661636	-45.64256141223568	9.99767756276773	47.23695060410534	18.374816750289344	-31.88395993752343	-41.296902539097154	-3.8379672530445568	35.7302183853578	37.22886505966045	2.8419436050180025	-32.5916178799396	-37.85778439480937	-11.037705423740235	23.628928306660065	5.05050505050505
0.01158124880684639	-0.22706266600089742	1.9930489050893252	-10.216505557221648	33.25681176961119	-69.02291014671411	82.79236653799256	-30.798042389552982	-50.86135919776129	47.754831432241005	38.105507926746455	-42.04882305672679	-43.31857676487469	24.172821211088525	51.26436083911455	6.126029399821885	-44.080739642467414	-37.902969762700764	11.322195794850764	45.677307757669084	31.253195523535915	-13.150970465688196	-43.21905188974376	-33.25919922681699	4.8415376991892884	37.42764437791445	5.151515151515151
0.010468567614937172	-0.20947709540596504	1.8811175399745297	-9.899309212017672	33.261742342666864	-71.97592969186243	92.36293579968952	-43.99726674197333	-47.764066663776156	60.39076287896971	30.848506651019775	-54.929020896998196	-37.38639803002456	39.2292537713863	51.50017442357409	-9.181890746191456	-54.01429859027201	-29.453866598149503	28.12146985914183	51.569950592729356	19.671513737679394	-30.388925679045983	-49.152327026592545	-22.200130241192415	23.06351579501816	47.13394412972464	5.252525252525253
0.009462788489936024	-0.1931747024056637	1.7738417496213195	-9.576579973260346	33.179163187386315	-74.71690078360947	102.03609247499185	-58.60638667561933	-42.29287442695842	72.8375357706749	20.479575823463275	-66.98698165448131	-27.62560117130056	54.2140215926279	47.283190943857896	-26.687513487235684	-60.31691215341896	-15.989588161729184	44.89751238870839	51.977835045177265	3.0511060659056213	-46.65705566506012	-48.69117422738809	-5.302953264141522	41.009016455257665	50.34159228077129	5.353535353535354
0.00855364069841786	-0.1780712472670627	1.67121173348179	-9.25020009861381	33.014377928844354	-77.23669970232811	111.74812846197884	-74.57073091504276	-34.22501219254733	84.60757542150273	6.958557899960027	-77.43355634268546	-14.004710139015724	68.0494026739086	38.19149027462364	-45.2271532126464	-61.75874073744424	1.9446730198937061	59.75182881710434	45.90196246180608	-17.330278715879352	-59.54597640973108	-40.78891785164964	15.845661023653207	55.715319394012496	45.365912685691974	5.454545454545454
0.007731840278945615	-0.1640868325865125	1.5731908597197861	-8.921889639629985	32.772853539357605	-79.52847875904168	121.4369989887429	-91.82115973138748	-23.36327157986969	95.17527487547869	-9.640644149104848	-85.4517944762922	3.298714902104943	79.58343312813832	24.096333182251353	-63.38989814835627	-57.36671481475055	23.291333309362727	70.71364627921943	32.93402900011359	-39.54997297071873	-66.73053255064502	-25.27103381568071	38.80233581069163	64.27789298902843	31.598523001095373	5.555555555555555
